datetime,pr,rf,sf,tas,pet
2013-03-27,0.0,0.0,0.0,272.99,3.43
2013-03-28,0.0,0.0,0.0,273.81,3.24
2013-03-29,0.0,0.0,0.0,274.61,3.44
2013-03-30,0.0,0.0,0.0,276.76,3.63
2013-03-31,0.0,0.0,0.0,278.35,3.98
2013-04-01,0.0,0.0,0.0,275.87,4.26
2013-04-02,0.0,0.0,0.0,279.98,4.33
2013-04-03,2.1,0.1,2.0,274.44,1.47
2013-04-04,0.1,0.1,0.0,275.23,2.00
2013-04-05,0.7,0.7,0.0,277.77,2.42
2013-04-06,1.3,0.1,1.2,271.81,1.66
2013-04-07,1.5,0.0,1.5,269.35,0.67
2013-04-08,1.2,0.0,1.2,265.83,1.50
2013-04-09,0.0,0.0,0.0,269.56,3.13
2013-04-10,0.0,0.0,0.0,277.97,2.33
2013-04-11,4.9,0.5,4.4,272.26,1.28
2013-04-12,3.1,0.0,3.1,271.31,2.74
2013-04-13,11.0,0.1,10.9,271.42,1.33
2013-04-14,8.7,0.0,8.7,267.12,1.00
2013-04-15,1.8,0.0,1.8,266.50,1.61
2013-04-16,3.6,0.0,3.6,267.70,1.35
2013-04-17,0.0,0.0,0.0,268.32,3.45
2013-04-18,0.0,0.0,0.0,275.90,3.64
2013-04-19,0.0,0.0,0.0,278.61,3.68
2013-04-20,7.1,0.2,6.9,273.20,1.70
2013-04-21,3.6,0.0,3.6,266.64,2.22
2013-04-22,0.0,0.0,0.0,268.60,3.85
2013-04-23,0.0,0.0,0.0,272.59,2.79
2013-04-24,0.0,0.0,0.0,275.60,3.95
2013-04-25,0.0,0.0,0.0,280.96,5.24
2013-04-26,0.1,0.1,0.0,284.35,5.95
2013-04-27,3.5,3.5,0.0,281.31,3.09
2013-04-28,0.0,0.0,0.0,279.30,4.54
2013-04-29,15.7,0.1,15.6,273.08,1.29
2013-04-30,2.6,0.0,2.6,268.87,1.75
2013-05-01,0.0,0.0,0.0,272.05,4.04
2013-05-02,0.0,0.0,0.0,280.15,5.59
2013-05-03,0.0,0.0,0.0,280.80,3.65
2013-05-04,0.0,0.0,0.0,280.77,6.08
2013-05-05,0.0,0.0,0.0,282.46,6.90
2013-05-06,0.0,0.0,0.0,284.66,7.45
2013-05-07,0.0,0.0,0.0,283.43,5.60
2013-05-08,0.0,0.0,0.0,282.82,6.81
2013-05-09,0.0,0.0,0.0,284.07,7.22
2013-05-10,0.0,0.0,0.0,283.98,6.52
2013-05-11,0.0,0.0,0.0,285.26,7.12
2013-05-12,0.0,0.0,0.0,290.40,7.28
2013-05-13,1.7,1.7,0.0,283.39,3.37
2013-05-14,0.0,0.0,0.0,281.41,5.26
2013-05-15,0.0,0.0,0.0,279.76,5.36
2013-05-16,0.0,0.0,0.0,278.15,3.28
2013-05-17,0.0,0.0,0.0,279.08,4.45
2013-05-18,0.0,0.0,0.0,279.69,3.59
2013-05-19,2.5,2.5,0.0,277.70,1.22
2013-05-20,0.0,0.0,0.0,281.15,5.11
2013-05-21,0.0,0.0,0.0,282.39,3.95
2013-05-22,19.2,19.2,0.0,280.40,2.07
2013-05-23,50.1,43.0,7.1,275.91,0.75
2013-05-24,10.0,9.5,0.5,276.10,0.79
2013-05-25,0.7,0.6,0.1,278.89,2.87
2013-05-26,0.0,0.0,0.0,280.50,6.19
2013-05-27,0.0,0.0,0.0,281.18,4.45
2013-05-28,1.7,1.7,0.0,281.90,4.27
2013-05-29,0.2,0.2,0.0,280.95,3.82
2013-05-30,4.0,4.0,0.0,280.14,1.90
2013-05-31,1.7,1.7,0.0,280.57,2.36
2013-06-01,0.0,0.0,0.0,280.33,3.69
2013-06-02,11.5,11.5,0.0,277.50,1.66
2013-06-03,13.5,13.5,0.0,278.64,1.35
2013-06-04,0.0,0.0,0.0,283.14,5.48
2013-06-05,0.0,0.0,0.0,284.49,4.76
2013-06-06,0.0,0.0,0.0,286.68,7.40
2013-06-07,0.0,0.0,0.0,287.90,6.07
2013-06-08,0.0,0.0,0.0,283.24,5.21
2013-06-09,0.0,0.0,0.0,281.70,4.72
2013-06-10,0.0,0.0,0.0,281.45,6.01
2013-06-11,0.1,0.1,0.0,281.79,4.61
2013-06-12,0.6,0.6,0.0,284.51,7.32
2013-06-13,0.1,0.1,0.0,282.44,5.24
2013-06-14,0.0,0.0,0.0,281.85,3.56
2013-06-15,0.0,0.0,0.0,284.54,5.38
2013-06-16,0.0,0.0,0.0,283.77,5.61
2013-06-17,0.2,0.2,0.0,286.29,5.65
2013-06-18,4.1,4.1,0.0,284.55,3.64
2013-06-19,39.9,39.9,0.0,285.50,1.42
2013-06-20,127.5,127.5,0.0,283.07,1.04
2013-06-21,80.5,80.0,0.5,277.48,0.90
2013-06-22,3.5,3.5,0.0,281.19,5.45
2013-06-23,2.9,2.9,0.0,281.31,3.70
2013-06-24,0.0,0.0,0.0,282.42,2.71
2013-06-25,0.0,0.0,0.0,285.38,4.93
2013-06-26,0.0,0.0,0.0,287.05,6.33
2013-06-27,0.0,0.0,0.0,287.06,5.65
2013-06-28,0.0,0.0,0.0,288.70,7.59
2013-06-29,0.0,0.0,0.0,291.28,6.96
2013-06-30,0.0,0.0,0.0,290.59,8.12
2013-07-01,0.0,0.0,0.0,293.19,8.81
2013-07-02,0.0,0.0,0.0,295.27,8.96
2013-07-03,0.0,0.0,0.0,290.83,7.23
2013-07-04,0.0,0.0,0.0,287.90,4.18
2013-07-05,0.0,0.0,0.0,286.39,4.41
2013-07-06,0.0,0.0,0.0,284.49,5.65
2013-07-07,0.0,0.0,0.0,285.23,7.02
2013-07-08,6.6,6.6,0.0,283.24,1.58
2013-07-09,0.0,0.0,0.0,286.51,7.19
2013-07-10,0.0,0.0,0.0,289.48,6.62
2013-07-11,0.0,0.0,0.0,288.93,8.21
2013-07-12,0.0,0.0,0.0,285.45,6.18
2013-07-13,0.0,0.0,0.0,285.13,4.55
2013-07-14,0.0,0.0,0.0,286.41,6.13
2013-07-15,0.0,0.0,0.0,284.49,4.62
2013-07-16,0.0,0.0,0.0,286.60,7.33
2013-07-17,6.1,6.1,0.0,285.00,3.58
2013-07-18,0.0,0.0,0.0,289.64,6.61
2013-07-19,0.0,0.0,0.0,288.57,5.23
2013-07-20,0.0,0.0,0.0,289.99,7.32
2013-07-21,0.0,0.0,0.0,290.13,6.08
2013-07-22,2.1,2.1,0.0,289.43,5.32
2013-07-23,1.2,1.2,0.0,289.92,6.10
2013-07-24,0.0,0.0,0.0,290.49,6.42
2013-07-25,0.3,0.3,0.0,289.73,5.60
2013-07-26,0.0,0.0,0.0,291.93,7.25
2013-07-27,0.0,0.0,0.0,286.75,5.11
2013-07-28,2.6,2.6,0.0,283.84,4.20
2013-07-29,10.6,10.6,0.0,280.14,0.91
2013-07-30,0.0,0.0,0.0,281.61,5.28
2013-07-31,0.0,0.0,0.0,286.52,6.60
2013-08-01,2.2,2.2,0.0,286.10,2.94
2013-08-02,7.5,7.5,0.0,285.29,2.06
2013-08-03,0.0,0.0,0.0,285.11,5.93
2013-08-04,0.2,0.2,0.0,285.84,3.61
2013-08-05,2.8,2.8,0.0,285.00,3.51
2013-08-06,1.9,1.9,0.0,285.02,4.30
2013-08-07,0.0,0.0,0.0,285.96,4.33
2013-08-08,4.1,4.1,0.0,286.00,3.38
2013-08-09,0.5,0.5,0.0,287.14,5.20
2013-08-10,0.0,0.0,0.0,288.00,4.15
2013-08-11,0.0,0.0,0.0,288.67,6.01
2013-08-12,0.3,0.3,0.0,288.85,3.77
2013-08-13,0.1,0.1,0.0,288.69,5.55
2013-08-14,0.0,0.0,0.0,289.02,6.39
2013-08-15,0.0,0.0,0.0,289.49,4.34
2013-08-16,0.0,0.0,0.0,290.08,5.50
2013-08-17,3.2,3.2,0.0,288.23,5.10
2013-08-18,0.1,0.1,0.0,288.58,5.99
2013-08-19,0.0,0.0,0.0,291.12,7.08
2013-08-20,0.0,0.0,0.0,286.18,6.13
2013-08-21,0.0,0.0,0.0,284.13,6.29
2013-08-22,0.0,0.0,0.0,286.42,6.50
2013-08-23,0.0,0.0,0.0,285.21,2.77
2013-08-24,2.1,2.1,0.0,288.43,5.39
2013-08-25,0.1,0.1,0.0,286.31,3.90
2013-08-26,7.1,7.1,0.0,286.17,3.18
2013-08-27,0.0,0.0,0.0,288.03,5.47
2013-08-28,0.0,0.0,0.0,286.22,4.77
2013-08-29,0.0,0.0,0.0,288.65,4.00
2013-08-30,4.0,4.0,0.0,288.40,2.89
2013-08-31,0.1,0.1,0.0,283.52,5.30
2013-09-01,0.0,0.0,0.0,286.24,6.14
2013-09-02,0.0,0.0,0.0,287.28,4.45
2013-09-03,0.0,0.0,0.0,286.93,2.99
2013-09-04,0.0,0.0,0.0,289.03,5.62
2013-09-05,0.0,0.0,0.0,288.73,2.82
2013-09-06,9.8,9.8,0.0,287.63,1.78
2013-09-07,7.0,7.0,0.0,284.58,1.20
2013-09-08,0.4,0.4,0.0,284.99,2.51
2013-09-09,0.1,0.1,0.0,287.14,4.99
2013-09-10,0.0,0.0,0.0,286.07,5.14
2013-09-11,0.0,0.0,0.0,286.31,4.91
2013-09-12,0.0,0.0,0.0,288.41,5.54
2013-09-13,0.0,0.0,0.0,288.62,5.19
2013-09-14,0.0,0.0,0.0,288.97,4.33
2013-09-15,0.0,0.0,0.0,288.09,5.09
2013-09-16,3.0,3.0,0.0,286.11,3.75
2013-09-17,2.3,2.3,0.0,285.74,3.85
2013-09-18,27.9,27.8,0.1,277.62,0.78
2013-09-19,0.0,0.0,0.0,279.55,3.59
2013-09-20,0.0,0.0,0.0,281.25,4.27
2013-09-21,0.0,0.0,0.0,281.56,3.41
2013-09-22,0.0,0.0,0.0,281.84,2.46
2013-09-23,0.0,0.0,0.0,281.65,3.23
2013-09-24,0.0,0.0,0.0,277.69,2.42
2013-09-25,5.5,5.3,0.2,276.29,0.73
2013-09-26,0.0,0.0,0.0,277.70,2.56
2013-09-27,0.0,0.0,0.0,277.59,1.98
2013-09-28,0.0,0.0,0.0,281.55,3.14
2013-09-29,4.0,4.0,0.0,280.16,1.81
2013-09-30,3.0,2.6,0.4,278.51,2.19
2013-10-01,0.0,0.0,0.0,277.97,2.55
2013-10-02,0.0,0.0,0.0,276.10,3.17
2013-10-03,0.0,0.0,0.0,274.71,1.36
2013-10-04,0.0,0.0,0.0,275.79,2.87
2013-10-05,0.0,0.0,0.0,282.16,2.81
2013-10-06,0.0,0.0,0.0,285.07,2.96
2013-10-07,0.0,0.0,0.0,282.60,3.59
2013-10-08,6.7,5.2,1.5,277.84,1.45
2013-10-09,1.2,0.8,0.4,276.93,2.54
2013-10-10,1.5,0.8,0.7,277.50,2.09
2013-10-11,0.0,0.0,0.0,273.84,1.98
2013-10-12,0.0,0.0,0.0,273.44,1.28
2013-10-13,0.0,0.0,0.0,274.16,1.07
2013-10-14,0.0,0.0,0.0,272.47,2.30
2013-10-15,0.0,0.0,0.0,274.97,2.21
2013-10-16,3.7,1.6,2.1,274.61,0.84
2013-10-17,0.0,0.0,0.0,273.39,1.51
2013-10-18,0.0,0.0,0.0,274.73,2.22
2013-10-19,0.0,0.0,0.0,277.51,1.78
2013-10-20,0.0,0.0,0.0,275.46,1.63
2013-10-21,0.0,0.0,0.0,278.41,2.43
2013-10-22,0.0,0.0,0.0,278.60,2.24
2013-10-23,0.0,0.0,0.0,277.70,1.98
2013-10-24,0.0,0.0,0.0,278.22,1.87
2013-10-25,0.0,0.0,0.0,276.34,2.06
2013-10-26,0.0,0.0,0.0,277.23,2.06
2013-10-27,13.6,1.3,12.3,272.70,0.43
2013-10-28,0.8,0.0,0.8,266.50,1.12
2013-10-29,0.0,0.0,0.0,268.13,1.45
2013-10-30,0.1,0.0,0.1,271.21,0.49
2013-10-31,0.0,0.0,0.0,277.85,2.04
2013-11-01,0.0,0.0,0.0,275.85,1.73
2013-11-02,11.2,0.0,11.2,271.73,0.29
2013-11-03,5.7,0.0,5.7,268.97,0.36
2013-11-04,0.2,0.0,0.2,265.21,0.50
2013-11-05,0.0,0.0,0.0,264.84,0.83
2013-11-06,0.0,0.0,0.0,266.60,1.13
2013-11-07,0.0,0.0,0.0,268.87,0.74
2013-11-08,1.0,0.0,1.0,273.07,0.67
2013-11-09,0.0,0.0,0.0,271.13,1.15
2013-11-10,0.4,0.0,0.4,265.00,0.26
2013-11-11,0.0,0.0,0.0,264.17,1.06
2013-11-12,0.0,0.0,0.0,275.32,1.70
2013-11-13,0.0,0.0,0.0,279.48,2.15
2013-11-14,0.0,0.0,0.0,276.32,1.69
2013-11-15,0.0,0.0,0.0,274.36,1.36
2013-11-16,3.7,0.0,3.7,266.70,0.51
2013-11-17,0.6,0.0,0.6,263.23,0.45
2013-11-18,0.9,0.0,0.9,265.94,0.30
2013-11-19,19.0,0.0,19.0,257.83,0.10
2013-11-20,0.1,0.0,0.1,255.04,0.36
2013-11-21,0.0,0.0,0.0,264.81,0.83
2013-11-22,0.0,0.0,0.0,266.30,0.79
2013-11-23,0.0,0.0,0.0,267.57,0.69
2013-11-24,0.0,0.0,0.0,270.37,0.96
2013-11-25,0.0,0.0,0.0,267.66,0.69
2013-11-26,0.0,0.0,0.0,270.84,0.75
2013-11-27,0.0,0.0,0.0,266.90,0.74
2013-11-28,0.0,0.0,0.0,270.78,0.80
2013-11-29,0.1,0.1,0.0,277.61,1.05
2013-11-30,0.0,0.0,0.0,274.49,1.06
2013-12-01,0.0,0.0,0.0,274.73,1.12
2013-12-02,15.7,0.0,15.7,263.89,0.20
2013-12-03,3.8,0.0,3.8,259.30,0.25
2013-12-04,0.3,0.0,0.3,251.38,0.28
2013-12-05,0.1,0.0,0.1,247.12,0.23
2013-12-06,0.1,0.0,0.1,243.66,0.16
2013-12-07,0.0,0.0,0.0,245.09,0.22
2013-12-08,0.3,0.0,0.3,253.16,0.24
2013-12-09,0.0,0.0,0.0,256.60,0.37
2013-12-10,0.2,0.0,0.2,259.36,0.33
2013-12-11,0.0,0.0,0.0,267.55,0.66
2013-12-12,0.0,0.0,0.0,272.77,1.20
2013-12-13,0.0,0.0,0.0,274.01,1.34
2013-12-14,0.0,0.0,0.0,277.17,1.91
2013-12-15,0.1,0.0,0.1,278.24,2.51
2013-12-16,0.3,0.0,0.3,274.78,1.53
2013-12-17,0.0,0.0,0.0,277.42,2.40
2013-12-18,15.3,0.1,15.2,265.93,0.16
2013-12-19,0.0,0.0,0.0,256.18,0.25
2013-12-20,0.0,0.0,0.0,263.37,0.35
2013-12-21,0.0,0.0,0.0,259.30,0.35
2013-12-22,0.0,0.0,0.0,258.47,0.36
2013-12-23,0.0,0.0,0.0,273.01,0.87
2013-12-24,0.0,0.0,0.0,271.89,1.13
2013-12-25,0.0,0.0,0.0,272.06,1.10
2013-12-26,0.0,0.0,0.0,279.75,2.29
2013-12-27,0.5,0.3,0.2,278.50,1.76
2013-12-28,1.2,0.0,1.2,262.52,0.30
2013-12-29,0.0,0.0,0.0,271.03,1.00
2013-12-30,0.0,0.0,0.0,269.22,0.62
2013-12-31,0.0,0.0,0.0,274.16,1.02
2014-01-01,0.0,0.0,0.0,270.14,0.79
2014-01-02,0.8,0.4,0.4,277.20,1.72
2014-01-03,5.0,0.3,4.7,270.02,0.28
2014-01-04,5.0,0.0,5.0,258.93,0.16
2014-01-05,0.0,0.0,0.0,252.32,0.13
2014-01-06,0.0,0.0,0.0,261.07,0.37
2014-01-07,0.0,0.0,0.0,264.54,0.39
2014-01-08,0.0,0.0,0.0,269.86,0.64
2014-01-09,0.0,0.0,0.0,272.42,0.95
2014-01-10,0.0,0.0,0.0,272.58,1.29
2014-01-11,7.8,1.7,6.1,273.02,0.42
2014-01-12,3.4,0.0,3.4,270.62,0.93
2014-01-13,4.0,0.0,4.0,272.22,0.58
2014-01-14,0.0,0.0,0.0,272.69,1.04
2014-01-15,0.0,0.0,0.0,279.09,2.60
2014-01-16,0.0,0.0,0.0,274.03,1.27
2014-01-17,0.0,0.0,0.0,273.83,0.96
2014-01-18,0.0,0.0,0.0,271.76,1.35
2014-01-19,0.0,0.0,0.0,277.02,2.21
2014-01-20,0.0,0.0,0.0,268.09,1.06
2014-01-21,0.0,0.0,0.0,270.76,0.81
2014-01-22,0.9,0.0,0.9,271.87,0.49
2014-01-23,0.1,0.0,0.1,270.08,0.95
2014-01-24,0.0,0.0,0.0,270.50,1.08
2014-01-25,0.0,0.0,0.0,269.49,1.05
2014-01-26,1.8,0.0,1.8,267.87,0.69
2014-01-27,0.0,0.0,0.0,258.35,0.90
2014-01-28,1.7,0.0,1.7,263.27,0.94
2014-01-29,1.5,0.0,1.5,266.73,0.44
2014-01-30,0.0,0.0,0.0,259.19,0.54
2014-01-31,0.0,0.0,0.0,257.47,0.65
2014-02-01,0.0,0.0,0.0,257.58,0.70
2014-02-02,0.0,0.0,0.0,258.19,0.56
2014-02-03,0.9,0.0,0.9,257.23,0.30
2014-02-04,0.3,0.0,0.3,249.95,0.29
2014-02-05,0.0,0.0,0.0,246.80,0.43
2014-02-06,0.0,0.0,0.0,249.67,0.73
2014-02-07,0.0,0.0,0.0,252.30,0.45
2014-02-08,0.1,0.0,0.1,255.08,0.63
2014-02-09,0.0,0.0,0.0,253.36,0.95
2014-02-10,0.0,0.0,0.0,261.07,0.99
2014-02-11,0.0,0.0,0.0,268.98,1.05
2014-02-12,0.7,0.0,0.7,273.26,1.39
2014-02-13,0.2,0.0,0.2,273.62,1.47
2014-02-14,0.0,0.0,0.0,272.90,1.71
2014-02-15,0.0,0.0,0.0,274.04,2.03
2014-02-16,3.5,0.2,3.3,271.96,1.30
2014-02-17,0.1,0.0,0.1,271.17,1.05
2014-02-18,0.1,0.0,0.1,270.28,1.52
2014-02-19,1.1,0.0,1.1,270.62,1.59
2014-02-20,0.0,0.0,0.0,269.33,1.82
2014-02-21,2.0,0.0,2.0,262.60,0.37
2014-02-22,1.9,0.0,1.9,260.36,0.64
2014-02-23,0.3,0.0,0.3,252.67,0.45
2014-02-24,0.0,0.0,0.0,251.85,1.13
2014-02-25,0.0,0.0,0.0,256.92,1.49
2014-02-26,0.0,0.0,0.0,263.14,2.01
2014-02-27,0.0,0.0,0.0,266.50,0.74
2014-02-28,0.7,0.0,0.7,255.42,0.81
2014-03-01,0.2,0.0,0.2,244.82,0.39
2014-03-02,0.3,0.0,0.3,246.79,0.29
2014-03-03,0.3,0.0,0.3,252.99,0.63
2014-03-04,2.2,0.0,2.2,256.34,0.57
2014-03-05,3.2,0.0,3.2,260.08,0.61
2014-03-06,2.5,0.0,2.5,258.46,0.58
2014-03-07,0.0,0.0,0.0,269.62,1.61
2014-03-08,0.1,0.1,0.0,279.49,3.48
2014-03-09,0.9,0.8,0.1,276.65,1.38
2014-03-10,0.0,0.0,0.0,274.65,2.33
2014-03-11,0.0,0.0,0.0,271.66,2.47
2014-03-12,0.0,0.0,0.0,276.23,3.28
2014-03-13,0.0,0.0,0.0,277.07,3.62
2014-03-14,0.1,0.0,0.1,276.49,2.52
2014-03-15,0.0,0.0,0.0,275.62,2.47
2014-03-16,6.4,2.1,4.3,274.79,1.34
2014-03-17,3.0,0.0,3.0,272.19,1.71
2014-03-18,0.0,0.0,0.0,269.73,2.28
2014-03-19,0.0,0.0,0.0,273.38,2.33
2014-03-20,6.1,0.0,6.1,268.90,0.83
2014-03-21,0.6,0.0,0.6,262.14,1.09
2014-03-22,0.2,0.0,0.2,260.24,1.18
2014-03-23,0.0,0.0,0.0,262.15,0.98
2014-03-24,1.3,0.0,1.3,262.86,1.59
2014-03-25,0.5,0.0,0.5,266.89,2.04
2014-03-26,7.5,0.0,7.5,263.97,0.64
2014-03-27,0.5,0.0,0.5,262.70,1.21
2014-03-28,0.1,0.0,0.1,266.82,2.05
2014-03-29,0.7,0.0,0.7,274.73,2.57
2014-03-30,5.1,0.0,5.1,265.87,1.38
2014-03-31,0.6,0.0,0.6,264.38,2.12
2014-04-01,0.4,0.0,0.4,270.03,2.33
2014-04-02,0.2,0.0,0.2,268.80,2.67
2014-04-03,0.0,0.0,0.0,271.95,2.37
2014-04-04,0.0,0.0,0.0,276.27,3.15
2014-04-05,0.0,0.0,0.0,274.83,2.92
2014-04-06,0.0,0.0,0.0,277.13,3.95
2014-04-07,0.0,0.0,0.0,279.20,4.31
2014-04-08,0.7,0.7,0.0,282.03,4.01
2014-04-09,6.1,4.0,2.1,275.35,3.26
2014-04-10,0.0,0.0,0.0,277.73,4.52
2014-04-11,0.9,0.1,0.8,277.58,2.74
2014-04-12,4.4,0.0,4.4,269.71,2.09
2014-04-13,0.0,0.0,0.0,269.90,3.69
2014-04-14,0.0,0.0,0.0,275.82,4.72
2014-04-15,10.4,2.2,8.2,274.51,1.42
2014-04-16,9.1,0.1,9.0,270.79,1.10
2014-04-17,0.1,0.0,0.1,274.10,2.22
2014-04-18,1.5,0.9,0.6,274.24,1.42
2014-04-19,0.1,0.1,0.0,277.42,4.23
2014-04-20,0.9,0.5,0.4,277.79,2.95
2014-04-21,0.7,0.6,0.1,278.41,4.62
2014-04-22,0.7,0.5,0.2,278.74,3.27
2014-04-23,0.7,0.4,0.3,278.14,4.33
2014-04-24,0.0,0.0,0.0,277.59,4.61
2014-04-25,3.4,1.8,1.6,275.72,2.95
2014-04-26,0.4,0.0,0.4,274.22,1.64
2014-04-27,0.0,0.0,0.0,276.52,3.80
2014-04-28,0.0,0.0,0.0,275.70,3.92
2014-04-29,0.0,0.0,0.0,276.65,5.26
2014-04-30,0.0,0.0,0.0,280.30,6.05
2014-05-01,0.0,0.0,0.0,283.55,5.72
2014-05-02,19.7,12.6,7.1,276.16,1.00
2014-05-03,10.4,0.0,10.4,270.95,0.96
2014-05-04,2.7,0.3,2.4,272.02,1.50
2014-05-05,3.4,1.3,2.1,273.53,2.40
2014-05-06,3.5,0.1,3.4,270.95,1.70
2014-05-07,0.0,0.0,0.0,271.86,4.70
2014-05-08,0.0,0.0,0.0,276.79,5.02
2014-05-09,2.3,1.7,0.6,274.30,1.58
2014-05-10,1.8,0.6,1.2,274.56,2.23
2014-05-11,1.5,0.6,0.9,275.25,4.51
2014-05-12,0.0,0.0,0.0,277.53,5.21
2014-05-13,0.0,0.0,0.0,279.80,5.03
2014-05-14,0.0,0.0,0.0,281.64,5.53
2014-05-15,1.6,1.6,0.0,281.78,3.98
2014-05-16,0.0,0.0,0.0,281.51,5.45
2014-05-17,0.2,0.2,0.0,281.26,3.05
2014-05-18,5.6,5.6,0.0,279.38,3.03
2014-05-19,0.0,0.0,0.0,279.97,3.48
2014-05-20,0.0,0.0,0.0,280.95,4.81
2014-05-21,0.0,0.0,0.0,283.95,6.21
2014-05-22,0.0,0.0,0.0,286.42,6.33
2014-05-23,0.0,0.0,0.0,286.83,3.86
2014-05-24,0.0,0.0,0.0,284.70,5.34
2014-05-25,0.0,0.0,0.0,282.50,3.38
2014-05-26,3.1,3.1,0.0,281.23,3.51
2014-05-27,0.0,0.0,0.0,281.33,6.27
2014-05-28,2.0,2.0,0.0,281.13,3.19
2014-05-29,4.3,4.3,0.0,280.00,3.17
2014-05-30,0.0,0.0,0.0,283.91,6.25
2014-05-31,1.6,1.6,0.0,282.27,5.43
2014-06-01,0.0,0.0,0.0,283.00,5.83
2014-06-02,2.5,2.5,0.0,282.88,4.73
2014-06-03,0.1,0.1,0.0,283.61,6.01
2014-06-04,0.0,0.0,0.0,285.91,6.70
2014-06-05,8.2,6.3,1.9,277.42,3.86
2014-06-06,0.0,0.0,0.0,280.52,5.55
2014-06-07,0.0,0.0,0.0,280.91,5.31
2014-06-08,0.0,0.0,0.0,283.19,5.77
2014-06-09,0.4,0.4,0.0,284.91,5.57
2014-06-10,0.0,0.0,0.0,281.66,6.43
2014-06-11,0.0,0.0,0.0,283.00,5.69
2014-06-12,0.0,0.0,0.0,283.34,5.07
2014-06-13,16.3,16.3,0.0,281.28,2.97
2014-06-14,0.8,0.8,0.0,281.98,3.94
2014-06-15,4.5,4.5,0.0,280.37,2.81
2014-06-16,6.6,6.6,0.0,280.73,3.06
2014-06-17,23.0,23.0,0.0,279.85,1.21
2014-06-18,13.9,13.9,0.0,283.33,2.92
2014-06-19,3.3,3.3,0.0,283.85,3.03
2014-06-20,1.0,1.0,0.0,286.74,6.17
2014-06-21,0.5,0.5,0.0,283.24,6.00
2014-06-22,0.0,0.0,0.0,285.27,6.39
2014-06-23,2.1,2.1,0.0,285.18,4.68
2014-06-24,0.3,0.3,0.0,285.69,4.43
2014-06-25,0.5,0.5,0.0,285.97,4.83
2014-06-26,0.0,0.0,0.0,284.69,5.63
2014-06-27,0.0,0.0,0.0,285.91,6.44
2014-06-28,0.3,0.3,0.0,285.36,5.61
2014-06-29,0.0,0.0,0.0,284.52,4.31
2014-06-30,0.1,0.1,0.0,285.89,4.08
2014-07-01,0.0,0.0,0.0,287.08,7.71
2014-07-02,0.0,0.0,0.0,290.33,8.31
2014-07-03,0.1,0.1,0.0,290.13,5.93
2014-07-04,0.0,0.0,0.0,290.70,7.85
2014-07-05,0.0,0.0,0.0,289.80,6.32
2014-07-06,0.1,0.1,0.0,290.07,6.93
2014-07-07,3.2,3.2,0.0,288.71,7.47
2014-07-08,0.0,0.0,0.0,289.68,7.88
2014-07-09,0.0,0.0,0.0,291.27,7.94
2014-07-10,0.0,0.0,0.0,289.47,8.33
2014-07-11,0.0,0.0,0.0,290.06,7.59
2014-07-12,0.0,0.0,0.0,290.84,8.39
2014-07-13,0.0,0.0,0.0,291.99,7.70
2014-07-14,0.0,0.0,0.0,290.33,4.73
2014-07-15,0.0,0.0,0.0,291.63,7.03
2014-07-16,0.0,0.0,0.0,293.00,7.95
2014-07-17,0.1,0.1,0.0,291.61,5.73
2014-07-18,0.0,0.0,0.0,288.11,5.55
2014-07-19,0.1,0.1,0.0,293.51,7.78
2014-07-20,1.6,1.6,0.0,287.67,4.34
2014-07-21,4.3,4.3,0.0,285.57,4.53
2014-07-22,0.0,0.0,0.0,286.09,5.13
2014-07-23,1.1,1.1,0.0,290.03,5.21
2014-07-24,3.8,3.8,0.0,284.08,4.07
2014-07-25,0.0,0.0,0.0,286.24,4.41
2014-07-26,0.0,0.0,0.0,285.22,6.49
2014-07-27,0.0,0.0,0.0,287.26,7.15
2014-07-28,0.0,0.0,0.0,290.35,7.83
2014-07-29,0.0,0.0,0.0,292.10,7.72
2014-07-30,0.0,0.0,0.0,293.20,6.48
2014-07-31,1.9,1.9,0.0,289.74,5.61
2014-08-01,0.0,0.0,0.0,291.29,6.94
2014-08-02,12.9,12.9,0.0,288.94,3.84
2014-08-03,0.0,0.0,0.0,288.02,4.29
2014-08-04,8.1,8.1,0.0,285.18,3.61
2014-08-05,0.0,0.0,0.0,287.91,6.13
2014-08-06,0.0,0.0,0.0,289.20,5.67
2014-08-07,0.0,0.0,0.0,289.69,5.28
2014-08-08,0.0,0.0,0.0,287.47,4.06
2014-08-09,0.0,0.0,0.0,285.44,5.72
2014-08-10,0.0,0.0,0.0,288.46,6.61
2014-08-11,0.0,0.0,0.0,290.00,6.81
2014-08-12,0.0,0.0,0.0,291.01,4.78
2014-08-13,0.0,0.0,0.0,292.41,6.97
2014-08-14,0.0,0.0,0.0,288.05,1.72
2014-08-15,0.0,0.0,0.0,287.60,3.26
2014-08-16,0.2,0.2,0.0,287.60,2.60
2014-08-17,6.2,6.2,0.0,288.15,3.06
2014-08-18,0.0,0.0,0.0,288.80,6.41
2014-08-19,0.0,0.0,0.0,288.69,3.01
2014-08-20,7.4,7.4,0.0,282.18,1.20
2014-08-21,3.0,3.0,0.0,281.17,0.90
2014-08-22,0.0,0.0,0.0,281.64,1.83
2014-08-23,0.0,0.0,0.0,281.80,2.22
2014-08-24,0.0,0.0,0.0,281.02,3.90
2014-08-25,0.0,0.0,0.0,283.46,5.10
